transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue
3245,441,Austin Bowman,106,80000.0,sofa,furniture,offline,Bangalore,2026-03-19,5,UPI,0.35,Aus****,XXXXXX5527,successful,400000.0
3246,704,Susan Thomas,102,70000.0,phone,Electronics,online,Chennai,2025-07-24,2,UPI,0.4,Sus****,XXXXXX6032,successful,140000.0
3247,988,John Thomas,107,50000.0,dining table,Furniture,online,Delhi,2026-03-19,2,Card,0.35,Joh****,XXXXXX9139,successful,100000.0
3248,53,John Bridges,109,65000.0,refrigerator,HOME,online,Hyderabad,2025-06-02,5,Card,0.2,Joh****,XXXXXX8917,successful,325000.0
3249,538,Haley Henderson,102,70000.0,phone,Electronics,online,Bangalore,2025-05-20,2,Cash,0.3,Hal****,XXXXXX6076,successful,140000.0
3251,808,Brandon Hicks,109,65000.0,refrigerator,Home Appliances,offline,Mumbai,2025-05-07,5,Card,0.2,Bra****,XXXXXX0549,successful,325000.0
3252,767,John Farmer,109,65000.0,refrigerator,Home Appliances,offline,Mumbai,2025-12-03,3,NetBanking,0.2,Joh****,XXXXXX7080,successful,195000.0
3253,101,Craig Ray,109,65000.0,refrigerator,Home Appliances,online,Delhi,2025-10-22,1,Cash,0.35,Cra****,XXXXXX5516,successful,65000.0
3254,669,Joseph Moses,109,65000.0,refrigerator,Home Appliances,online,Chennai,2025-12-29,4,Card,0.2,Jos****,XXXXXX1125,successful,260000.0
3255,219,Alexander Phillips,103,1300.0,shirt,Clothing,offline,Mumbai,2026-01-06,4,Card,0.3,Ale****,XXXXXX9492,successful,5200.0
3256,586,Michael Mason,105,45000.0,tv,electronics,online,Delhi,2025-11-24,2,Card,0.1,Mic****,XXXXXX8672,successful,90000.0
3257,562,Breanna Fletcher,106,80000.0,sofa,Furniture,offline,Chennai,2025-10-19,1,Cash,0.05,Bre****,XXXXXX6207,successful,80000.0
3258,479,Tracy Underwood,105,45000.0,tv,ELEC,online,Chennai,2025-06-16,2,Card,0.3,Tra****,XXXXXX5808,successful,90000.0
3259,312,James Morales,101,64281.60052049447,laptop,Electronics,online,Bangalore,2025-03-10,5,Card,0.4,Jam****,XXXXXX0000,successful,321408.0026024723
3260,738,Brent Smith,108,15000.0,mixer grinder,HOME,offline,Chennai,2025-07-05,5,UPI,0.3,Bre****,XXXXXX2144,successful,75000.0
3261,674,Haley Alvarez,102,64281.60052049447,phone,ELEC,online,Bangalore,2025-12-12,4,NetBanking,0.25,Hal****,XXXXXX8272,successful,257126.40208197787
3262,202,Amanda Reed,106,80000.0,sofa,furniture,offline,Delhi,2025-06-24,1,Card,0.2,Ama****,XXXXXX7299,successful,80000.0
3263,127,Carlos Hickman,105,45000.0,tv,Electronics,online,Bangalore,2026-01-26,4,Cash,0.35,Car****,XXXXXX3186,successful,180000.0
3263,127,Carlos Hickman,105,45000.0,tv,Electronics,online,Bangalore,2026-01-26,4,Cash,0.35,Car****,XXXXXX3186,failed,180000.0
3264,878,Sarah Brown,103,1300.0,shirt,Clothing,offline,Chennai,2026-02-20,4,Cash,0.2,Sar****,XXXXXX2098,successful,5200.0
3265,802,John Mills,103,1300.0,shirt,clothing,offline,Bangalore,2026-03-03,1,Card,0.35,Joh****,XXXXXX8815,successful,1300.0
3266,429,Michael Welch,103,1300.0,shirt,Clothing,online,Delhi,2025-06-30,1,Card,0.35,Mic****,XXXXXX3250,successful,1300.0
3267,820,Mary Goodwin,109,65000.0,refrigerator,home appliances,offline,Delhi,2026-03-08,2,UPI,0.15,Mar****,XXXXXX9201,successful,130000.0
3268,892,Logan Hayes,110,45000.0,microwave,HOME,online,Mumbai,2025-12-06,4,Card,0.3,Log****,XXXXXX0803,successful,180000.0
3269,508,Jesus Decker,104,8000.0,shoes,CLOTH,online,Bangalore,2025-10-11,4,Card,0.2,Jes****,XXXXXX8892,successful,32000.0
3270,701,Dylan Stanley,103,1300.0,shirt,Clothing,online,Mumbai,2025-08-14,1,Cash,0.4,Dyl****,XXXXXX1562,successful,1300.0
3271,799,Stephanie Dunn,102,70000.0,phone,ELEC,online,Delhi,2025-05-10,2,Cash,0.2,Ste****,XXXXXX0744,successful,140000.0
3272,584,Stacie Jones,109,65000.0,refrigerator,Home Appliances,online,Chennai,2025-10-22,2,NetBanking,0.25,Sta****,XXXXXX2693,successful,130000.0
3273,239,Tyler Greene,107,50000.0,dining table,Furniture,online,Delhi,2025-11-09,1,NetBanking,0.2,Tyl****,XXXXXX3007,successful,50000.0
3274,287,Cory Howell,105,64281.60052049447,tv,ELEC,online,Delhi,2026-03-27,3,Card,0.35,Cor****,XXXXXX4787,successful,192844.80156148341
3275,546,Angel Gibson,101,250000.0,laptop,Electronics,offline,Mumbai,2025-04-16,4,NetBanking,0.05,Ang****,XXXXXX1227,successful,1000000.0
3276,39,Megan Jones,105,45000.0,tv,ELEC,offline,Hyderabad,2025-07-20,2,Cash,0.3,Meg****,XXXXXX0686,successful,90000.0
3278,286,Carmen Sanders,103,64281.60052049447,shirt,Clothing,offline,Hyderabad,2025-05-02,4,Card,0.4,Car****,XXXXXX0019,successful,257126.40208197787
3279,384,Jeffrey Williams,102,70000.0,phone,ELEC,online,Mumbai,2025-11-27,2,NetBanking,0.2,Jef****,XXXXXX1749,successful,140000.0
3280,261,Ronnie Martin,105,45000.0,tv,electronics,offline,Bangalore,2025-07-14,3,Cash,0.15,Ron****,XXXXXX1260,successful,135000.0
3281,5,Kathleen Olson,105,45000.0,tv,electronics,offline,Hyderabad,2025-07-26,5,NetBanking,0.1,Kat****,XXXXXX9805,successful,225000.0
3282,843,Chelsea Hester,105,45000.0,tv,electronics,online,Bangalore,2025-04-30,3,Cash,0.15,Che****,XXXXXX8861,successful,135000.0
3283,541,Melissa Perez,105,45000.0,tv,electronics,offline,Delhi,2026-01-13,2,Cash,0.15,Mel****,XXXXXX7972,successful,90000.0
3284,214,Megan Hall,106,80000.0,sofa,Furniture,offline,Mumbai,2026-03-02,4,Card,0.15,Meg****,XXXXXX3684,successful,320000.0
3285,252,Shannon Dennis,104,8000.0,shoes,clothing,online,Hyderabad,2026-03-20,4,NetBanking,0.35,Sha****,XXXXXX7631,successful,32000.0
3286,73,Anthony Gonzalez,105,45000.0,tv,ELEC,online,Mumbai,2025-11-13,1,Cash,0.4,Ant****,XXXXXX9312,successful,45000.0
3287,953,Adam Taylor,108,15000.0,mixer grinder,HOME,offline,Bangalore,2026-03-03,2,NetBanking,0.05,Ada****,XXXXXX0391,successful,30000.0
3288,597,Paul Foster,110,45000.0,microwave,HOME,online,Bangalore,2025-09-07,5,Card,0.05,Pau****,XXXXXX0674,successful,225000.0
3289,750,Kristi Blackwell,108,15000.0,mixer grinder,Home Appliances,online,Hyderabad,2025-08-01,3,NetBanking,0.35,Kri****,XXXXXX3501,successful,45000.0
3289,750,Kristi Blackwell,108,15000.0,mixer grinder,Home Appliances,online,Hyderabad,2025-08-01,3,NetBanking,0.35,Kri****,XXXXXX3501,failed,45000.0
3290,432,Charles Nelson,104,8000.0,shoes,CLOTH,offline,Mumbai,2025-07-22,3,Card,0.3,Cha****,XXXXXX1774,successful,24000.0
3291,726,Joshua Walker,108,15000.0,mixer grinder,home appliances,online,Mumbai,2026-03-11,3,UPI,0.3,Jos****,XXXXXX9809,successful,45000.0
3292,833,Shawn Cooper,106,80000.0,sofa,furniture,online,Chennai,2025-04-18,1,Card,0.35,Sha****,XXXXXX9509,successful,80000.0
3293,420,Marcus Wilkinson,108,64281.60052049447,mixer grinder,HOME,offline,Hyderabad,2025-05-17,3,UPI,0.4,Mar****,XXXXXX1410,successful,192844.80156148341
3294,927,Bradley Sparks,105,45000.0,tv,electronics,offline,Chennai,2025-08-11,4,Card,0.35,Bra****,XXXXXX0514,successful,180000.0
3295,764,Jody Gardner,110,45000.0,microwave,Home Appliances,offline,Mumbai,2026-01-30,2,Card,0.05,Jod****,XXXXXX4567,successful,90000.0
3296,258,Larry Taylor,104,8000.0,shoes,clothing,online,Chennai,2025-06-30,3,Cash,0.25,Lar****,XXXXXX7795,successful,24000.0
3297,529,Justin Brown,101,250000.0,laptop,ELEC,online,Bangalore,2025-08-30,2,UPI,0.25,Jus****,XXXXXX9082,successful,500000.0
3298,183,Paul Gomez,104,8000.0,shoes,CLOTH,online,Hyderabad,2026-03-23,1,UPI,0.05,Pau****,XXXXXX0750,successful,8000.0
3299,321,Chris Garcia,106,80000.0,sofa,FURN,online,Mumbai,2025-10-07,3,Card,0.25,Chr****,XXXXXX5695,successful,240000.0
3300,254,Daniel Santos,108,15000.0,mixer grinder,HOME,offline,Hyderabad,2025-04-25,5,NetBanking,0.3,Dan****,XXXXXX7463,successful,75000.0
3301,236,Frank Gray,109,65000.0,refrigerator,home appliances,online,Bangalore,2026-04-02,2,NetBanking,0.15,Fra****,XXXXXX3732,successful,130000.0
3302,292,Brenda Reilly,105,45000.0,tv,ELEC,offline,Delhi,2025-09-19,4,UPI,0.15,Bre****,XXXXXX1549,successful,180000.0
3303,18,Allison Adams,105,45000.0,tv,Electronics,offline,Mumbai,2025-07-02,3,UPI,0.3,All****,XXXXXX8299,successful,135000.0
3304,916,Betty Mcdaniel,108,15000.0,mixer grinder,HOME,online,Chennai,2025-05-29,2,Cash,0.15,Bet****,XXXXXX6268,successful,30000.0
3305,573,Erin Duncan,101,250000.0,laptop,Electronics,online,Chennai,2025-05-11,5,Cash,0.2,Eri****,XXXXXX2715,successful,1250000.0
3306,362,David Wells,110,45000.0,microwave,home appliances,online,Bangalore,2025-12-14,2,Cash,0.2,Dav****,XXXXXX9722,successful,90000.0
3307,8,Francisco Suarez,103,1300.0,shirt,clothing,offline,Hyderabad,2025-11-10,4,UPI,0.4,Fra****,XXXXXX3830,successful,5200.0
3308,364,Kelly Graves,110,45000.0,microwave,HOME,online,Bangalore,2025-01-09,2,Card,0.35,Kel****,XXXXXX0043,successful,90000.0
3309,947,Gabriel Golden,110,45000.0,microwave,Home Appliances,online,Mumbai,2026-03-13,2,UPI,0.25,Gab****,XXXXXX7330,successful,90000.0
3310,217,Eric Cross,109,65000.0,refrigerator,Home Appliances,offline,Bangalore,2026-01-25,2,NetBanking,0.35,Eri****,XXXXXX4796,successful,130000.0
3311,625,Elizabeth Duran,102,70000.0,phone,ELEC,online,Mumbai,2026-01-19,4,Card,0.2,Eli****,XXXXXX6997,successful,280000.0
3312,313,Mary Lowe,106,64281.60052049447,sofa,Furniture,online,Delhi,2025-06-21,4,Card,0.1,Mar****,XXXXXX2640,successful,257126.40208197787
3313,75,Jacob Mathis,102,70000.0,phone,Electronics,offline,Mumbai,2025-04-21,2,Card,0.2,Jac****,XXXXXX6187,successful,140000.0
3314,917,Alexandria Marks,109,65000.0,refrigerator,home appliances,offline,Hyderabad,2025-12-07,2,NetBanking,0.4,Ale****,XXXXXX3519,successful,130000.0
3315,2,Steven Evans,102,70000.0,phone,Electronics,offline,Delhi,2025-08-14,4,NetBanking,0.3,Ste****,XXXXXX2287,successful,280000.0
3316,642,Troy Mitchell,103,1300.0,shirt,CLOTH,offline,Bangalore,2025-07-18,4,Card,0.15,Tro****,XXXXXX6968,successful,5200.0
3317,339,Stacy Hernandez,107,50000.0,dining table,furniture,online,Delhi,2025-06-12,5,Cash,0.1,Sta****,XXXXXX4384,successful,250000.0
3318,989,Jason Huerta,109,65000.0,refrigerator,Home Appliances,offline,Chennai,2026-07-03,3,Card,0.1,Jas****,XXXXXX4162,successful,195000.0
3319,621,David Kline,107,50000.0,dining table,furniture,online,Delhi,2025-09-02,4,Cash,0.3,Dav****,XXXXXX6381,successful,200000.0
3320,615,Carolyn Torres,106,64281.60052049447,sofa,FURN,online,Mumbai,2025-06-22,1,NetBanking,0.2,Car****,XXXXXX5838,successful,64281.60052049447
3321,674,Haley Alvarez,106,80000.0,sofa,FURN,offline,Bangalore,2025-05-19,4,Card,0.2,Hal****,XXXXXX8272,successful,320000.0
3322,360,Lindsey Yang,104,8000.0,shoes,Clothing,online,Hyderabad,2025-12-12,1,NetBanking,0.15,Lin****,XXXXXX4192,successful,8000.0
3323,411,Robin Hernandez,103,1300.0,shirt,CLOTH,online,Hyderabad,2025-09-03,3,NetBanking,0.3,Rob****,XXXXXX0606,successful,3900.0
3324,85,Suzanne Estes,107,50000.0,dining table,FURN,offline,Delhi,2025-12-12,4,NetBanking,0.1,Suz****,XXXXXX2653,successful,200000.0
3324,85,Suzanne Estes,107,50000.0,dining table,FURN,offline,Delhi,2025-12-12,4,NetBanking,0.1,Suz****,XXXXXX2653,failed,200000.0
3325,560,Anthony Lawrence,101,250000.0,laptop,electronics,online,Hyderabad,2025-12-13,4,Cash,0.35,Ant****,XXXXXX7287,successful,1000000.0
3326,736,Lisa Lee,107,50000.0,dining table,furniture,online,Delhi,2025-07-31,3,Card,0.05,Lis****,XXXXXX6221,successful,150000.0
3327,610,Melissa Jones,106,80000.0,sofa,furniture,online,Chennai,2025-08-17,5,UPI,0.15,Mel****,XXXXXX9133,successful,400000.0
3328,452,Cory Humphrey,110,45000.0,microwave,HOME,offline,Hyderabad,2025-04-10,2,UPI,0.15,Cor****,XXXXXX7438,successful,90000.0
3329,772,Katelyn Gregory,105,45000.0,tv,electronics,offline,Hyderabad,2025-06-15,1,Cash,0.35,Kat****,XXXXXX1958,successful,45000.0
3330,534,Deborah Lopez,102,70000.0,phone,ELEC,online,Delhi,2025-11-10,3,UPI,0.05,Deb****,XXXXXX1818,successful,210000.0
3331,11,James Leblanc,106,80000.0,sofa,furniture,offline,Delhi,2026-03-30,4,Cash,0.25,Jam****,XXXXXX0360,successful,320000.0
3332,4,Kelly Brown,102,64281.60052049447,phone,ELEC,online,Chennai,2025-07-21,4,UPI,0.35,Kel****,XXXXXX2599,successful,257126.40208197787
3333,921,Jessica Taylor,107,50000.0,dining table,Furniture,offline,Mumbai,2025-11-03,5,UPI,0.3,Jes****,XXXXXX0882,successful,250000.0
3334,816,Erika Martin,103,1300.0,shirt,CLOTH,online,Delhi,2026-07-03,2,NetBanking,0.05,Eri****,XXXXXX1945,successful,2600.0
3335,606,Carol Arnold,107,50000.0,dining table,furniture,online,Mumbai,2025-07-20,5,UPI,0.25,Car****,XXXXXX1970,successful,250000.0
3336,326,Deborah Reyes,102,70000.0,phone,ELEC,online,Delhi,2026-02-02,3,UPI,0.05,Deb****,XXXXXX7757,successful,210000.0
3337,646,Pamela Bennett,110,45000.0,microwave,HOME,online,Mumbai,2026-03-19,2,Cash,0.25,Pam****,XXXXXX1461,successful,90000.0
3338,820,Mary Goodwin,107,50000.0,dining table,Furniture,offline,Delhi,2025-11-16,4,UPI,0.4,Mar****,XXXXXX9201,successful,200000.0
3339,476,Jill Bryant,102,70000.0,phone,Electronics,offline,Hyderabad,2025-09-24,4,NetBanking,0.1,Jil****,XXXXXX9421,successful,280000.0
3340,901,Robert Mccoy,105,45000.0,tv,Electronics,online,Mumbai,2025-11-28,5,UPI,0.2,Rob****,XXXXXX9632,successful,225000.0
3340,901,Robert Mccoy,105,45000.0,tv,Electronics,online,Mumbai,2025-11-28,5,UPI,0.2,Rob****,XXXXXX9632,failed,225000.0
3341,514,Joshua Cummings,104,8000.0,shoes,Clothing,offline,Chennai,2025-07-15,1,Cash,0.2,Jos****,XXXXXX8341,successful,8000.0
3342,33,John Sullivan,105,45000.0,tv,Electronics,online,Hyderabad,2026-01-26,1,UPI,0.4,Joh****,XXXXXX9763,successful,45000.0
3343,144,Amber Boyd,102,70000.0,phone,electronics,offline,Mumbai,2025-11-26,4,UPI,0.1,Amb****,XXXXXX5581,successful,280000.0
3344,890,Holly Mckay,110,45000.0,microwave,home appliances,offline,Chennai,2025-05-23,1,UPI,0.15,Hol****,XXXXXX6494,successful,45000.0
3345,19,Jessica Osborne,106,80000.0,sofa,Furniture,online,Mumbai,2025-09-15,5,Card,0.2,Jes****,XXXXXX0000,successful,400000.0
3346,775,Roy Chavez,107,50000.0,dining table,furniture,online,Chennai,2025-05-21,1,UPI,0.4,Roy****,XXXXXX6010,successful,50000.0
3347,376,Traci Floyd,104,8000.0,shoes,Clothing,offline,Chennai,2025-07-28,4,UPI,0.15,Tra****,XXXXXX0816,successful,32000.0
3348,618,Alan Torres,110,45000.0,microwave,home appliances,online,Chennai,2025-08-16,4,Card,0.25,Ala****,XXXXXX3305,successful,180000.0
3348,618,Alan Torres,110,45000.0,microwave,home appliances,online,Chennai,2025-08-16,4,Card,0.25,Ala****,XXXXXX3305,failed,180000.0
3349,722,Alejandro Wagner,106,80000.0,sofa,furniture,offline,Bangalore,2025-10-30,3,Card,0.25,Ale****,XXXXXX7695,successful,240000.0
3350,949,Madison Goodwin,106,80000.0,sofa,furniture,offline,Bangalore,2026-12-02,1,Cash,0.2,Mad****,XXXXXX0493,successful,80000.0
3351,728,Lisa Miller,104,8000.0,shoes,clothing,online,Chennai,2026-04-06,1,Cash,0.1,Lis****,XXXXXX3795,successful,8000.0
3352,733,Jessica Lin,107,64281.60052049447,dining table,Furniture,online,Delhi,2025-10-08,4,Cash,0.4,Jes****,XXXXXX6363,successful,257126.40208197787
3353,95,John Jacobs,107,64281.60052049447,dining table,FURN,offline,Bangalore,2026-02-24,4,Card,0.4,Joh****,XXXXXX7560,successful,257126.40208197787
3354,386,Brittney Moreno,109,65000.0,refrigerator,Home Appliances,online,Chennai,2026-04-15,4,UPI,0.15,Bri****,XXXXXX2269,successful,260000.0
3356,162,Kirsten Thomas,101,64281.60052049447,laptop,ELEC,online,Hyderabad,2025-09-15,5,UPI,0.35,Kir****,XXXXXX0018,successful,321408.0026024723
3357,199,Marissa Cortez,107,50000.0,dining table,Furniture,offline,Chennai,2025-08-16,4,Card,0.3,Mar****,XXXXXX0400,successful,200000.0
3358,410,Briana Greene,103,1300.0,shirt,clothing,online,Mumbai,2025-12-03,5,Cash,0.35,Bri****,XXXXXX5615,successful,6500.0
3358,410,Briana Greene,103,1300.0,shirt,clothing,online,Mumbai,2025-12-03,5,Cash,0.35,Bri****,XXXXXX5615,failed,6500.0
3359,237,Jamie Casey,104,64281.60052049447,shoes,Clothing,online,Mumbai,2025-05-14,1,Cash,0.25,Jam****,XXXXXX9410,successful,64281.60052049447
3360,113,Patricia Carlson,109,65000.0,refrigerator,HOME,offline,Delhi,2026-03-24,1,Cash,0.4,Pat****,XXXXXX1759,successful,65000.0
3361,381,Melissa Garza,108,15000.0,mixer grinder,Home Appliances,online,Hyderabad,2026-09-02,5,Card,0.15,Mel****,XXXXXX4306,successful,75000.0
3362,903,Susan Nicholson,106,64281.60052049447,sofa,FURN,offline,Mumbai,2025-06-10,1,NetBanking,0.25,Sus****,XXXXXX3859,successful,64281.60052049447
3363,299,Megan Harris,105,45000.0,tv,Electronics,offline,Chennai,2025-09-07,3,Cash,0.15,Meg****,XXXXXX1134,successful,135000.0
3364,218,Brian Hoffman,108,64281.60052049447,mixer grinder,Home Appliances,offline,Chennai,2025-11-23,1,Card,0.35,Bri****,XXXXXX5068,successful,64281.60052049447
3365,97,Joseph Nolan,109,65000.0,refrigerator,HOME,offline,Bangalore,2025-06-10,2,NetBanking,0.4,Jos****,XXXXXX3593,successful,130000.0
3366,231,Jason Smith,106,80000.0,sofa,Furniture,offline,Hyderabad,2025-08-07,5,UPI,0.05,Jas****,XXXXXX1499,successful,400000.0
3367,292,Brenda Reilly,105,45000.0,tv,Electronics,offline,Delhi,2025-06-10,4,NetBanking,0.05,Bre****,XXXXXX1549,successful,180000.0
3368,68,Stephanie Scott,108,15000.0,mixer grinder,HOME,online,Chennai,2025-05-14,3,Cash,0.3,Ste****,XXXXXX0889,successful,45000.0
3369,109,Michael Walker,104,8000.0,shoes,Clothing,online,Mumbai,2025-08-27,4,NetBanking,0.3,Mic****,XXXXXX7171,successful,32000.0
3370,182,Kathleen Castro,101,64281.60052049447,laptop,ELEC,offline,Hyderabad,2025-04-20,1,Card,0.05,Kat****,XXXXXX9367,successful,64281.60052049447
3371,839,Erik Watson,102,70000.0,phone,Electronics,offline,Chennai,2026-01-28,1,UPI,0.35,Eri****,XXXXXX2146,successful,70000.0
3372,225,Caitlin Contreras,101,250000.0,laptop,electronics,online,Chennai,2025-09-11,3,Cash,0.25,Cai****,XXXXXX3584,successful,750000.0
3373,104,Amanda Castillo,109,65000.0,refrigerator,Home Appliances,offline,Hyderabad,2026-01-16,1,UPI,0.1,Ama****,XXXXXX9548,successful,65000.0
3374,258,Larry Taylor,102,70000.0,phone,ELEC,online,Chennai,2025-09-17,4,Card,0.4,Lar****,XXXXXX7795,successful,280000.0
3375,666,Emily Griffith,106,64281.60052049447,sofa,Furniture,online,Mumbai,2026-02-07,2,Card,0.2,Emi****,XXXXXX4680,successful,128563.20104098893
3376,981,Christine Harper,103,1300.0,shirt,Clothing,online,Mumbai,2026-10-04,2,UPI,0.3,Chr****,XXXXXX5939,successful,2600.0
3377,912,Brian Randall,106,64281.60052049447,sofa,FURN,online,Mumbai,2025-04-11,4,Cash,0.2,Bri****,XXXXXX3966,successful,257126.40208197787
3378,611,Robert Lucas,107,50000.0,dining table,FURN,offline,Mumbai,2025-06-05,4,UPI,0.3,Rob****,XXXXXX6473,successful,200000.0
3379,399,Rebecca French,101,250000.0,laptop,ELEC,offline,Chennai,2025-08-03,5,Card,0.2,Reb****,XXXXXX9649,successful,1250000.0
3380,309,Gary Allen,101,250000.0,laptop,electronics,offline,Delhi,2025-09-13,2,Cash,0.4,Gar****,XXXXXX3177,successful,500000.0
3380,309,Gary Allen,101,250000.0,laptop,electronics,offline,Delhi,2025-09-13,2,Cash,0.4,Gar****,XXXXXX3177,failed,500000.0
3381,264,Kelli Johnson,110,45000.0,microwave,home appliances,online,Bangalore,2025-05-24,4,Cash,0.15,Kel****,XXXXXX6731,successful,180000.0
3382,492,Kelsey Torres,101,250000.0,laptop,ELEC,offline,Bangalore,2026-02-02,4,NetBanking,0.35,Kel****,XXXXXX0167,successful,1000000.0
3383,973,Allen Gilbert,107,50000.0,dining table,furniture,offline,Mumbai,2025-06-15,3,Card,0.2,All****,XXXXXX9731,successful,150000.0
3384,399,Rebecca French,107,50000.0,dining table,FURN,offline,Chennai,2025-07-11,3,Cash,0.3,Reb****,XXXXXX9649,successful,150000.0
3385,703,David Austin,108,15000.0,mixer grinder,HOME,offline,Delhi,2025-08-17,2,NetBanking,0.35,Dav****,XXXXXX2395,successful,30000.0
3386,932,Jessica Harrell,109,65000.0,refrigerator,HOME,offline,Hyderabad,2025-11-20,2,Cash,0.05,Jes****,XXXXXX1025,successful,130000.0
3387,98,Cindy Mueller,101,250000.0,laptop,electronics,offline,Chennai,2025-12-07,2,Cash,0.35,Cin****,XXXXXX4089,successful,500000.0
3388,530,Mark Fowler,105,64281.60052049447,tv,electronics,online,Delhi,2026-06-03,3,Cash,0.25,Mar****,XXXXXX5263,successful,192844.80156148341
3389,542,Angela Martin,105,64281.60052049447,tv,Electronics,online,Chennai,2025-09-29,2,Cash,0.35,Ang****,XXXXXX6387,successful,128563.20104098893
3390,268,Megan Little,110,45000.0,microwave,home appliances,offline,Mumbai,2026-03-31,5,UPI,0.2,Meg****,XXXXXX1331,successful,225000.0
3391,677,Mario Evans,103,64281.60052049447,shirt,clothing,offline,Mumbai,2025-12-18,1,UPI,0.1,Mar****,XXXXXX0125,successful,64281.60052049447
3392,588,Casey Edwards,102,70000.0,phone,electronics,offline,Delhi,2026-03-19,1,Card,0.1,Cas****,XXXXXX1845,successful,70000.0
3393,956,Christopher Ramos,101,250000.0,laptop,electronics,offline,Delhi,2026-01-22,2,NetBanking,0.3,Chr****,XXXXXX6145,successful,500000.0
3394,680,Benjamin Anderson,102,70000.0,phone,Electronics,online,Delhi,2025-05-28,3,NetBanking,0.2,Ben****,XXXXXX6812,successful,210000.0
3395,714,Scott Lane,109,65000.0,refrigerator,home appliances,offline,Mumbai,2026-01-19,1,Cash,0.4,Sco****,XXXXXX4950,successful,65000.0
3396,148,Christopher Shepherd,102,70000.0,phone,Electronics,offline,Hyderabad,2025-10-01,2,UPI,0.25,Chr****,XXXXXX1250,successful,140000.0
3397,73,Anthony Gonzalez,109,65000.0,refrigerator,home appliances,online,Mumbai,2025-09-29,5,UPI,0.15,Ant****,XXXXXX9312,successful,325000.0
3398,269,Christina Conrad,103,1300.0,shirt,clothing,offline,Chennai,2025-10-09,5,Cash,0.3,Chr****,XXXXXX1847,successful,6500.0
3399,870,Thomas Morris,104,8000.0,shoes,CLOTH,offline,Bangalore,2026-12-02,3,NetBanking,0.05,Tho****,XXXXXX7719,successful,24000.0
3400,868,Timothy Henderson,102,70000.0,phone,ELEC,online,Hyderabad,2025-07-04,2,UPI,0.2,Tim****,XXXXXX8386,successful,140000.0
3401,604,Craig Miller,104,8000.0,shoes,Clothing,online,Chennai,2026-04-04,1,NetBanking,0.15,Cra****,XXXXXX2647,successful,8000.0
3402,567,Benjamin Peters,105,45000.0,tv,Electronics,offline,Bangalore,2025-09-06,4,Cash,0.1,Ben****,XXXXXX8438,successful,180000.0
3403,643,Stacy Hughes,108,15000.0,mixer grinder,Home Appliances,online,Mumbai,2026-03-13,1,Card,0.35,Sta****,XXXXXX9724,successful,15000.0
3404,226,Shawn Townsend,106,80000.0,sofa,FURN,offline,Delhi,2025-06-22,1,Card,0.15,Sha****,XXXXXX2678,successful,80000.0
3405,552,Anthony Cox,104,8000.0,shoes,CLOTH,online,Hyderabad,2025-05-04,2,Cash,0.2,Ant****,XXXXXX7392,successful,16000.0
3406,747,Laura Edwards,101,250000.0,laptop,Electronics,online,Bangalore,2026-11-03,2,UPI,0.2,Lau****,XXXXXX5369,successful,500000.0
3407,6,Eric Turner,108,15000.0,mixer grinder,home appliances,online,Hyderabad,2025-09-09,5,Cash,0.25,Eri****,XXXXXX6182,successful,75000.0
3408,252,Shannon Dennis,105,45000.0,tv,electronics,offline,Hyderabad,2025-11-17,4,Cash,0.15,Sha****,XXXXXX7631,successful,180000.0
3409,158,Tiffany Mitchell,106,80000.0,sofa,FURN,online,Delhi,2025-12-19,3,NetBanking,0.2,Tif****,XXXXXX6316,successful,240000.0
3409,158,Tiffany Mitchell,106,80000.0,sofa,FURN,online,Delhi,2025-12-19,3,NetBanking,0.2,Tif****,XXXXXX6316,failed,240000.0
3410,18,Allison Adams,104,8000.0,shoes,Clothing,offline,Mumbai,2026-01-12,3,UPI,0.4,All****,XXXXXX8299,successful,24000.0
3411,888,Jade Garza,107,50000.0,dining table,furniture,online,Hyderabad,2025-11-20,3,Card,0.3,Jad****,XXXXXX5623,successful,150000.0
3412,36,Brian Martinez,108,15000.0,mixer grinder,HOME,offline,Chennai,2026-03-12,4,Card,0.1,Bri****,XXXXXX4804,successful,60000.0
3413,756,Juan Mata,101,250000.0,laptop,electronics,online,Bangalore,2025-05-22,2,NetBanking,0.25,Jua****,XXXXXX4818,successful,500000.0
3414,912,Brian Randall,107,64281.60052049447,dining table,Furniture,offline,Mumbai,2025-04-17,4,UPI,0.35,Bri****,XXXXXX3966,successful,257126.40208197787
3415,726,Joshua Walker,107,50000.0,dining table,Furniture,online,Mumbai,2025-05-23,1,Card,0.1,Jos****,XXXXXX9809,successful,50000.0
3416,186,Dawn Garrett,109,65000.0,refrigerator,HOME,offline,Chennai,2026-04-08,3,UPI,0.05,Daw****,XXXXXX0201,successful,195000.0
3417,788,William Wright,101,250000.0,laptop,ELEC,offline,Bangalore,2026-02-12,4,Cash,0.25,Wil****,XXXXXX5393,successful,1000000.0
3418,218,Brian Hoffman,102,64281.60052049447,phone,Electronics,offline,Chennai,2025-08-17,2,Card,0.2,Bri****,XXXXXX5068,successful,128563.20104098893
3419,745,Jennifer Weeks,110,45000.0,microwave,home appliances,online,Hyderabad,2026-02-27,5,NetBanking,0.15,Jen****,XXXXXX2095,successful,225000.0
